Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1600044996610195456,"Achraf Hakimi gives the best hugs after a win ?? 

#FIFAWorldCup #Qatar2022 https://t.co/EH9QURkM0t",FIFA World Cup,FIFAWorldCup,2022-12-06T08:30:29.000Z,Tue Dec 06 08:30:29 +0000 2022,5002,432,en,<a href="https://prod1.sprinklr.com" rel="nofollow">Sprinklr Publishing</a>,Tweet,,2,0,video,https://video.twimg.com/amplify_video/1600044879429738496/vid/720x720/DK8CY6B3hnUtLWbv.mp4?tag=16,,,
1600041103163621377,"Zakaria Aboukhlal says Morocco aren't finished yet ?? 

#FIFAWorldCup #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-06T08:15:00.000Z,Tue Dec 06 08:15:00 +0000 2022,1474,147,en,<a href="https://prod1.sprinklr.com" rel="nofollow">Sprinklr Publishing</a>,Tweet,,2,0,,,,,
1600037328403193856,"Our final matchday for the Round of 16 ???? ???? ???????? 

#FIFAWorldCup #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-06T08:00:01.000Z,Tue Dec 06 08:00:01 +0000 2022,3994,632,en,<a href="https://prod1.sprinklr.com" rel="nofollow">Sprinklr Publishing</a>,Tweet,,2,0,,,,,
1600021129107996672,@jfa_samuraiblue ????,FIFA World Cup,FIFAWorldCup,2022-12-06T06:55:38.000Z,Tue Dec 06 06:55:38 +0000 2022,597,23,und,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Reply,,0,1,,,,,
1600007351137959937,"The touch that decides ???? vs ???? at the #FIFAFanFestival is ??

#FIFAWorldCup https://t.co/FhHwt7URdi",FIFA World Cup,FIFAWorldCup,2022-12-06T06:00:53.000Z,Tue Dec 06 06:00:53 +0000 2022,2137,218,en,<a href="https://prod1.sprinklr.com" rel="nofollow">Sprinklr Publishing</a>,Tweet,,2,0,video,https://video.twimg.com/amplify_video/1600007149723213824/vid/320x568/JcQoHpKJsuPBvGxf.mp4?tag=16,,,
1600005108766760962,@HNS_CFF ????,FIFA World Cup,FIFAWorldCup,2022-12-06T05:51:59.000Z,Tue Dec 06 05:51:59 +0000 2022,61,5,und,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Reply,,0,1,,,,,
1600004863764860928,@CBF_Futebol @LucasPaqueta97 ????,FIFA World Cup,FIFAWorldCup,2022-12-06T05:51:00.000Z,Tue Dec 06 05:51:00 +0000 2022,260,9,und,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Reply,,0,2,,,,,
1599979338816184320,@CanadaSoccerEN ????,FIFA World Cup,FIFAWorldCup,2022-12-06T04:09:35.000Z,Tue Dec 06 04:09:35 +0000 2022,46,3,und,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Reply,,0,1,,,,,
1599936348739325952,"??? ""We were ready for anything.""

@Budweiser Player of the Match, Dominik Livakovic, revealed the Croatian team even practiced their penalties ahead of their Round of 16 clash with Japan ?? 

#YoursToTake #Budweiser #POTM @budfootball https://t.co/Wp04VbG3vJ",FIFA World Cup,FIFAWorldCup,2022-12-06T01:18:45.000Z,Tue Dec 06 01:18:45 +0000 2022,1559,206,en,<a href="https://prod1.sprinklr.com" rel="nofollow">Sprinklr Publishing</a>,Tweet,,3,2,video,https://video.twimg.com/amplify_video/1599936271492710400/pl/6tcaMvrz2xzl3yMJ.m3u8?tag=16&container=fmp4,,,
1599907399300567040,"Were Japan's fans the greatest supporters at the #FIFAWorldCup?! ???? 

They went on quite the journey until their Round of 16 exit... ?? https://t.co/zAJkuOY7Ig",FIFA World Cup,FIFAWorldCup,2022-12-05T23:23:43.000Z,Mon Dec 05 23:23:43 +0000 2022,9134,1695,en,<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>,Tweet,,1,0,video,https://video.twimg.com/amplify_video/1599879272302137347/vid/640x360/EVyupsW7EJiJnKtg.mp4?tag=16,,,
1599900031028338688,"???? Neymar returned
?? Goals galore for Brazil
?? Penalty drama in Japan v Croatia

?? Here's everything you need to know about another day of incredible football! 

#FIFAWorldCup | #Qatar2022 https://t.co/l7lSeIWNPn",FIFA World Cup,FIFAWorldCup,2022-12-05T22:54:26.000Z,Mon Dec 05 22:54:26 +0000 2022,3011,449,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,2,0,video,https://video.twimg.com/ext_tw_video/1599899876568997902/pu/vid/320x568/O4eMlNJ8BoM9ixF1.mp4?tag=12,,,
1599888697993863176,"Modric's hype for Livakovic is real ?? 

Some inspiration to draw on for penalties?

#FIFAWorldCup | #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-05T22:09:24.000Z,Mon Dec 05 22:09:24 +0000 2022,1454,209,en,<a href="https://prod1.sprinklr.com" rel="nofollow">Sprinklr Publishing</a>,Tweet,,2,0,,,,,
1599884864148209665,"?? @neymarjr wasted no time getting up to speed

He’s your @Budweiser Player of the Match!

#POTM #YoursToTake #BringHomeTheBud @budfootball https://t.co/TNHQhj7gvV",FIFA World Cup,FIFAWorldCup,2022-12-05T21:54:10.000Z,Mon Dec 05 21:54:10 +0000 2022,5491,761,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,3,3,photo,https://pbs.twimg.com/media/FjPuTPOWIAMv02w.jpg,,,
1599883813647179785,"Enjoying themselves ????

#FIFAWorldCup | #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-05T21:50:00.000Z,Mon Dec 05 21:50:00 +0000 2022,7024,794,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,2,0,,,,,
1599882236538818560,"???? Brazil have now used all 26 players in their #FIFAWorldCup squad! 

A real team effort ???? https://t.co/lKl2ibWCd6",FIFA World Cup,FIFAWorldCup,2022-12-05T21:43:44.000Z,Mon Dec 05 21:43:44 +0000 2022,15576,1755,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,1,0,photo,https://pbs.twimg.com/media/FjPrdlAWYBc9Fop.jpg,,,
