Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1560477631006625792,#HOLYFVCK is out now ?? https://t.co/d0pC0PWsTb https://t.co/YcH3wPBaPw https://t.co/av7PAVeOJ2,Demi Lovato,ddlovato,2022-08-19T04:03:54.000Z,Fri Aug 19 04:03:54 +0000 2022,20797,6456,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,http://demilovato.lnk.to/holyfvckalbum https://twitter.com/i/web/status/1560477631006625792 ,1,0,video,https://video.twimg.com/ext_tw_video/1560477592423104513/pu/vid/540x540/pcAZg_8MylhjSfuK.mp4?tag=12,,,
1560299323488968705,Is #HOLYFVCK already out in your country? ??,Demi Lovato,ddlovato,2022-08-18T16:15:22.000Z,Thu Aug 18 16:15:22 +0000 2022,13078,1591,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,1,0,,,,,
1560088899673800704,See you tonight! https://t.co/MVkmaXadn3,Demi Lovato,ddlovato,2022-08-18T02:19:13.000Z,Thu Aug 18 02:19:13 +0000 2022,7437,937,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://twitter.com/FallonTonight/status/1560083341638094848 ,0,0,,,,,
1560020926762459136,?? https://t.co/ETUMqbMrez,Demi Lovato,ddlovato,2022-08-17T21:49:07.000Z,Wed Aug 17 21:49:07 +0000 2022,3723,527,art,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://twitter.com/FallonTonight/status/1559988684476125184 ,0,0,,,,,
1559986046024253442,Always great to chat with @zanelowe about #HOLYFVCK! Watch my interview on @AppleMusic https://t.co/TAWrtGBLd3 https://t.co/ol1ymeLEYd,Demi Lovato,ddlovato,2022-08-17T19:30:31.000Z,Wed Aug 17 19:30:31 +0000 2022,6907,1420,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,http://apple.co/DemiInterview ,1,2,video,https://video.twimg.com/ext_tw_video/1559985977585713152/pu/vid/540x540/dQdbPzBLjCZCsE_u.mp4?tag=12,,,
1559943673164480512,29 is a record about the wisdom that comes with age. Out now. ?? https://t.co/92KsOjSg5p https://t.co/EHagEyc0kt,Demi Lovato,ddlovato,2022-08-17T16:42:08.000Z,Wed Aug 17 16:42:08 +0000 2022,17076,4750,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://DemiLovato.lnk.to/29Single ,0,0,video,https://video.twimg.com/ext_tw_video/1559943599638315010/pu/vid/480x852/B2EdsZIxETRTfOPF.mp4?tag=12,,,
1559932579645644800,RT @zanelowe : Demi in the studio. Playing “29” and airing our full conversation at 10am pt @AppleMusic @ddlovato https://t.co/nJa2egYUZG,Demi Lovato,ddlovato,2022-08-17T15:58:03.000Z,Wed Aug 17 15:58:03 +0000 2022,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,0,2,photo,https://pbs.twimg.com/media/FaX7pJMUEAAzIuX.jpg,,,
1559682039892381698,"RT @rustedrosepetaI : 29 ??
#HolyFvckTour @ddlovato @IowaStateFair https://t.co/lFdGNhhT1g",Demi Lovato,ddlovato,2022-08-16T23:22:30.000Z,Tue Aug 16 23:22:30 +0000 2022,0,0,und,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,1,2,video,https://video.twimg.com/ext_tw_video/1559310554732417024/pu/vid/480x852/o-x0V395uPLfgp-V.mp4?tag=12,,,
1559244242421272583,@Taylormuch Looks like your birthday is coming early this year ?? 29 8/17 12PM EST https://t.co/0y4lTV3yw6,Demi Lovato,ddlovato,2022-08-15T18:22:51.000Z,Mon Aug 15 18:22:51 +0000 2022,4147,1267,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,https://DemiLovato.lnk.to/HolyFvckps ,0,1,,,,,
1555265278065315840,?? https://t.co/6eDZZcfFhl,Demi Lovato,ddlovato,2022-08-04T18:51:52.000Z,Thu Aug 04 18:51:52 +0000 2022,7235,1265,art,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://twitter.com/FallonTonight/status/1555263350103212032 ,0,0,,,,,
1554525090129125376,SUBSTANCE Track by Track Out Now ?? https://t.co/XQfl215KQz,Demi Lovato,ddlovato,2022-08-02T17:50:37.000Z,Tue Aug 02 17:50:37 +0000 2022,6113,1341,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://DemiLovato.lnk.to/SUBSTANCEtbt ,0,0,,,,,
1549831543991836673,"SUBSTANCE Lyric Video Out Now ??
https://t.co/gk6Fy2RA6Q",Demi Lovato,ddlovato,2022-07-20T19:00:09.000Z,Wed Jul 20 19:00:09 +0000 2022,4794,1237,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://DemiLovato.lnk.to/SUBSTANCELyricVideo ,0,0,,,,,
1548529351666417664,RT @papermagazine : Scratch @ParisHilton lighting a stick of dynamite for @ddlovato while they sit on a motorcycle together off your 2022 bingo card! https://t.co/UOUeI0TksU,Demi Lovato,ddlovato,2022-07-17T04:45:42.000Z,Sun Jul 17 04:45:42 +0000 2022,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,https://www.papermag.com/demi-lovato-paris-hilton-2657680869.html ,0,2,,,,,
1548054768995557380,"RT @Audacy : The premiere of #AudacyCheckIn with @ddlovato, hosted by @BruOnTheRadio, is happening now!

Watch the full video: ?? https://t.co/gvdaYmY7SL ?? https://t.co/7woDYwVkWE",Demi Lovato,ddlovato,2022-07-15T21:19:53.000Z,Fri Jul 15 21:19:53 +0000 2022,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,http://auda.cy/DemiCheckIn ,1,2,video,https://video.twimg.com/amplify_video/1547745373631893504/vid/1280x720/RBA_NEVHNHXXhg4X.mp4?tag=14,,,
1547907731146780674,I’ll be on @SiriusXMHits1 @MorningMashUp at 9:30am EST to talk about #SUBSTANCE! ?? Listen on @SiriusXM here: https://t.co/YkIXX5RTDc https://t.co/rEJv0Pnbc7,Demi Lovato,ddlovato,2022-07-15T11:35:36.000Z,Fri Jul 15 11:35:36 +0000 2022,3999,773,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://siriusxm.us/Demi-Lovato ,1,3,photo,https://pbs.twimg.com/media/FXtF4G9UIAAIzEz.jpg,,,
1547794146349309952,Am I the only one looking for #SUBSTANCE? ?? Out Now https://t.co/nQsg6fp9Nb https://t.co/b7Qcl7hAoq,Demi Lovato,ddlovato,2022-07-15T04:04:15.000Z,Fri Jul 15 04:04:15 +0000 2022,11943,4207,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://DemiLovato.lnk.to/SUBSTANCESingle ,1,0,video,https://video.twimg.com/ext_tw_video/1547794034931904513/pu/vid/720x720/6HaXlJp7ZJsHE3Tk.mp4?tag=12,,,
