Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1584107619869827072,"His first goal was against Athletic Club ????

?? @FerranTorres20 https://t.co/krt8ofCWTU",FC Barcelona,FCBarcelona,2022-10-23T09:01:02.000Z,Sun Oct 23 09:01:02 +0000 2022,5507,310,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,0,1,video,https://video.twimg.com/amplify_video/1584107572105207809/vid/320x400/_n1YNUHiA9RevZHv.mp4?tag=14,,,
1584092263927250944,"?? ????????????????! ??
#????????¸?????????????????? https://t.co/TcdjipoglF",FC Barcelona,FCBarcelona,2022-10-23T08:00:01.000Z,Sun Oct 23 08:00:01 +0000 2022,10006,776,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,1,0,photo,https://pbs.twimg.com/media/Ffsd6-dWYAEhw28.jpg,,,
1584077407660953600,"G??AL OF THE DAY
???? Touré Yaya
?? Athletic Club https://t.co/8RXg7heL1r",FC Barcelona,FCBarcelona,2022-10-23T07:00:59.000Z,Sun Oct 23 07:00:59 +0000 2022,3598,343,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,0,0,video,https://video.twimg.com/amplify_video/1584077371883376640/vid/720x720/ahQfv-CDy7TOLPQj.mp4?tag=14,,,
1584001665455181825,"????????????
????????????
????????????????
#????????¸?????????????????? https://t.co/o7Aldhh9O0",FC Barcelona,FCBarcelona,2022-10-23T02:00:01.000Z,Sun Oct 23 02:00:01 +0000 2022,2509,171,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,1,0,photo,https://pbs.twimg.com/media/FfsddlIXwAMDPxz.jpg,,,
1583971470039863299,Xavi's 22-player squad list for #BarçaAthletic! https://t.co/acWAh6wpdW,FC Barcelona,FCBarcelona,2022-10-23T00:00:01.000Z,Sun Oct 23 00:00:01 +0000 2022,7418,440,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,1,0,photo,https://pbs.twimg.com/media/FfscYKYWYAEFFhX.jpg,,,
1583937843608489985,"?? Pump up the volume ??
#BarçaAthletic ?? https://t.co/52TipqIR4n",FC Barcelona,FCBarcelona,2022-10-22T21:46:24.000Z,Sat Oct 22 21:46:24 +0000 2022,2058,161,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,1,0,video,https://video.twimg.com/amplify_video/1583937703577542657/vid/480x270/UOi6ZdfojWOpd-8y.mp4?tag=14,,,
1583918872859582465,"?????????? ?? Athletic Club
?? #BarçaAthletic ?? https://t.co/DiSQEtkDGm",FC Barcelona,FCBarcelona,2022-10-22T20:31:01.000Z,Sat Oct 22 20:31:01 +0000 2022,8081,804,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,1,0,video,https://video.twimg.com/amplify_video/1583918827766693888/pl/Bjh_YUc6ZY-DlfC8.m3u8?tag=14&container=fmp4,,,
1583897658585915392,Come to Spotify Camp Nou for #BarçaAthletic!,FC Barcelona,FCBarcelona,2022-10-22T19:06:43.000Z,Sat Oct 22 19:06:43 +0000 2022,2378,140,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,1,0,,,,,
1583890046557773824,"The third La Liga goal of the season for @ANSUFATI! 
#LaLigaHighlights #BarçaVillarreal https://t.co/PfL8PxOIrT",FC Barcelona,FCBarcelona,2022-10-22T18:36:29.000Z,Sat Oct 22 18:36:29 +0000 2022,3556,209,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,2,1,video,https://video.twimg.com/amplify_video/1583890001816862720/vid/640x360/l4N3aBEwxSsYEK4u.mp4?tag=14,,,
1583877791292219392,"Hmmm ... where have we seen this before? 
#Gavi https://t.co/WhCf41wbFM",FC Barcelona,FCBarcelona,2022-10-22T17:47:47.000Z,Sat Oct 22 17:47:47 +0000 2022,12475,747,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,1,0,video,https://video.twimg.com/amplify_video/1583877752398159873/vid/480x600/c8dCbo4tAmOl1gas.mp4?tag=14,,,
1583850672767868929,Gaviiiiiiiiii!!!!!! https://t.co/dZdHv49qpr,FC Barcelona,FCBarcelona,2022-10-22T16:00:01.000Z,Sat Oct 22 16:00:01 +0000 2022,28178,1223,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FfrsYPnWYAIlhLT.jpg,,,
1583837002180440064,"?????? ??????????????: ???????????????????? ?????? ???????? ???? ???????? ?????????? ???????????????? ???????? #????????¸??????????????????
https://t.co/VFCPTFODJV",FC Barcelona,FCBarcelona,2022-10-22T15:05:42.000Z,Sat Oct 22 15:05:42 +0000 2022,1899,118,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,https://www.fcbarcelona.com/en/football/first-team/news/2865426/the-lowdown-on-athletic-club ,1,0,,,,,
1583813456213340161,P8dri https://t.co/qQ0OigSBK5,FC Barcelona,FCBarcelona,2022-10-22T13:32:08.000Z,Sat Oct 22 13:32:08 +0000 2022,9811,485,in,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FfrVgozX0AAbF_t.jpg,,,
1583794481295347713,Peace! https://t.co/2ijqhwClsp,FC Barcelona,FCBarcelona,2022-10-22T12:16:44.000Z,Sat Oct 22 12:16:44 +0000 2022,29508,1069,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FfrEgsVWYAANMqg.jpg,,,
1583780399100018688,"?? ""He is an extraordinary person and he did excellent work here at Barça""

      — Xavi on Athletic Club manager Ernesto Valverde https://t.co/pqfq7arvlP",FC Barcelona,FCBarcelona,2022-10-22T11:20:47.000Z,Sat Oct 22 11:20:47 +0000 2022,2414,170,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,0,0,video,https://video.twimg.com/amplify_video/1583780348361670656/vid/640x360/zMeyWp7mcOxOXDTq.mp4?tag=14,,,
1583778407573168131,?? Xavi congratulates Gavi on winning the #tropheekopa and #GoldenBoy awards and talks about the virtues of both Gavi and Pedri https://t.co/7nQneLT0H5,FC Barcelona,FCBarcelona,2022-10-22T11:12:52.000Z,Sat Oct 22 11:12:52 +0000 2022,1979,159,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,2,0,video,https://video.twimg.com/amplify_video/1583778354691440640/pl/znMtMqJXyHxbWl6V.m3u8?tag=14&container=fmp4,,,
1583775602175520768,"?? ???????? ???????? ??
Barça manager Xavi Hernández speaks to the media ahead of tomorrow’s #BarçaAthletic 

?????????? ?????? ???? ????????¸?? ????+
?? https://t.co/y4T6zDr7Hl https://t.co/0UkjhxjE6K",FC Barcelona,FCBarcelona,2022-10-22T11:01:43.000Z,Sat Oct 22 11:01:43 +0000 2022,1239,103,es,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,http://barca.link/NbBG50IyVvG ,1,0,video,https://video.twimg.com/amplify_video/1583775555467546624/vid/480x270/af483eGfxqlqym9t.mp4?tag=14,,,
1583767621731770368,?? The squad for #BarçaAthletic! https://t.co/HXNOOMg90S,FC Barcelona,FCBarcelona,2022-10-22T10:30:00.000Z,Sat Oct 22 10:30:00 +0000 2022,10329,723,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,1,0,photo,https://pbs.twimg.com/media/FfqrLS1WQAAnUtP.jpg,,,
1583752987486605313,"Everybody ""congratulate"" the #GoldenBoy2022, Gavi! https://t.co/3JkgMuPnhA",FC Barcelona,FCBarcelona,2022-10-22T09:31:51.000Z,Sat Oct 22 09:31:51 +0000 2022,5347,423,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,1,0,video,https://video.twimg.com/amplify_video/1583752941827248129/vid/640x360/St7-0lXtnP-N1qBx.mp4?tag=14,,,
1583746856349184000,"?? ???????? ?????????????? ??
Morning training session at the Ciutat Esportiva Joan Gamper ahead of tomorrow's #BarçaAthletic

?????????? ?????? ???? ????????¸?? ????+
?? https://t.co/y4T6zD8Ytd https://t.co/ZglyVmiTAm",FC Barcelona,FCBarcelona,2022-10-22T09:07:29.000Z,Sat Oct 22 09:07:29 +0000 2022,1684,130,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,http://barca.link/NbBG50IyVvG ,1,0,video,https://video.twimg.com/amplify_video/1583746813278011392/vid/1280x720/aMwft8-Tj2ih3SCH.mp4?tag=14,,,
1583729971511824384,Which emoji goes with this pic? https://t.co/NWnz3KIQpP,FC Barcelona,FCBarcelona,2022-10-22T08:00:24.000Z,Sat Oct 22 08:00:24 +0000 2022,14809,578,en,<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FfqKBAxX0AAt1C8.jpg,,,
1583715029555159041,"G??AL OF THE DAY
?? Xavi https://t.co/pOJ5UdW2Mo",FC Barcelona,FCBarcelona,2022-10-22T07:01:01.000Z,Sat Oct 22 07:01:01 +0000 2022,4548,304,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,0,0,video,https://video.twimg.com/amplify_video/1583714983971622913/vid/320x320/gin9e0On2Sd_hFT_.mp4?tag=14,,,
1583594345009418240,?? https://t.co/A5PtCctkwq,FC Barcelona,FCBarcelona,2022-10-21T23:01:28.000Z,Fri Oct 21 23:01:28 +0000 2022,3192,185,und,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,0,0,video,https://video.twimg.com/amplify_video/1583594191963185152/vid/1280x720/nbkpp8No_8bQxfvp.mp4?tag=14,,,
1583589556112175105,"RT @mterstegen1 : Good result and the reaction we needed. Sunday, we go again all together! @FCBarcelona https://t.co/QeZrIzJOeu",FC Barcelona,FCBarcelona,2022-10-21T22:42:26.000Z,Fri Oct 21 22:42:26 +0000 2022,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,0,1,photo,https://pbs.twimg.com/media/FfnX5CJXgAkh931.jpg,,,
1583563781115990019,Lewandowski still on a roll ????,FC Barcelona,FCBarcelona,2022-10-21T21:00:01.000Z,Fri Oct 21 21:00:01 +0000 2022,8072,385,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,0,0,,,,,
1583556490337476608,??????? https://t.co/y2BjSQHWwV,FC Barcelona,FCBarcelona,2022-10-21T20:31:03.000Z,Fri Oct 21 20:31:03 +0000 2022,3012,185,und,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,0,0,video,https://video.twimg.com/amplify_video/1583556439594901534/vid/1280x720/oq0q_ITTjqhjXYvy.mp4?tag=14,,,
1583544902683688986,???????????? ?????? &amp; ???????? ???????????? https://t.co/qxzmbqAgk1,FC Barcelona,FCBarcelona,2022-10-21T19:45:00.000Z,Fri Oct 21 19:45:00 +0000 2022,34357,2364,tl,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FfnaEPRXoAES3zM.jpg,,,
1583541419800547328,"?? Villarreal
?? Athletic Club https://t.co/zR2r7hIUsW",FC Barcelona,FCBarcelona,2022-10-21T19:31:09.000Z,Fri Oct 21 19:31:09 +0000 2022,2629,164,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,0,0,video,https://video.twimg.com/amplify_video/1583541340738125824/vid/480x270/7j78H0rwPavmLIlC.mp4?tag=14,,,
1583533583150370816,"The Museum needs you to choose its next historical item! ?

?? 1910-1912 Shirt
?? 1993-1995 Romario's boots
?? 1978-1979 Season shirt

Vote for your favorite with @socios and introduce it there yourself ??",FC Barcelona,FCBarcelona,2022-10-21T19:00:01.000Z,Fri Oct 21 19:00:01 +0000 2022,1503,110,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,0,1,,,,,
1583518490056704001,Enjoy a very Culer weekend! ????,FC Barcelona,FCBarcelona,2022-10-21T18:00:03.000Z,Fri Oct 21 18:00:03 +0000 2022,2394,146,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,0,0,,,,,
1583507204920909824,Happy after a good game https://t.co/0QrU9qupCd,FC Barcelona,FCBarcelona,2022-10-21T17:15:12.000Z,Fri Oct 21 17:15:12 +0000 2022,7609,362,en,<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffm_aJYWYAA749E.jpg,,,
1583495895462862849,Fridays with Raphinha https://t.co/OgXNrXLZPU,FC Barcelona,FCBarcelona,2022-10-21T16:30:16.000Z,Fri Oct 21 16:30:16 +0000 2022,15359,532,en,<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffm1H0xWQAAaDay.jpg,,,
1583484564269281281,No time to rest https://t.co/thLRTeq7wV,FC Barcelona,FCBarcelona,2022-10-21T15:45:14.000Z,Fri Oct 21 15:45:14 +0000 2022,9976,410,en,<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffmq0ShXgAcZ3eN.jpg,,,
1583473533841453057,"?? ???????????????????? ?????????????????? ????????... 

?? ??????????????´?? ?? 

?? @CUPRA https://t.co/hvdGme1tfR",FC Barcelona,FCBarcelona,2022-10-21T15:01:24.000Z,Fri Oct 21 15:01:24 +0000 2022,2145,144,ca,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,0,1,video,https://video.twimg.com/amplify_video/1583473399711633408/vid/1280x720/0stcE1Cm69r0WFi9.mp4?tag=14,,,
1583458349945061376,"?? @GaryLineker to receive Vázquez Montalbán Prize for Journalism next Monday.

?? More info ??
https://t.co/EaxT53RM6X",FC Barcelona,FCBarcelona,2022-10-21T14:01:04.000Z,Fri Oct 21 14:01:04 +0000 2022,1561,105,ro,<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>,Tweet,http://barca.link/A4Mq50LhtjQ ,0,1,,,,,
1583443484576722944,"Blessing your timeline with this masterpiece
#LaLigaHighlights https://t.co/vEeVczGiVo",FC Barcelona,FCBarcelona,2022-10-21T13:02:00.000Z,Fri Oct 21 13:02:00 +0000 2022,7096,549,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,1,0,video,https://video.twimg.com/amplify_video/1583443442784473089/vid/480x600/1B9FewAcGL913cGf.mp4?tag=14,,,
1583427882478555137,The Golden Boy's jersey is ??,FC Barcelona,FCBarcelona,2022-10-21T12:00:00.000Z,Fri Oct 21 12:00:00 +0000 2022,8292,470,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,0,0,,,,,
1583422197690818560,Gavi is  _ _ _ _ _ _ _,FC Barcelona,FCBarcelona,2022-10-21T11:37:25.000Z,Fri Oct 21 11:37:25 +0000 2022,28378,972,und,<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>,Tweet,,0,0,,,,,
1583416036728049664,"Gavi wins the Golden Boy award

https://t.co/OPCCS7CeyX",FC Barcelona,FCBarcelona,2022-10-21T11:12:56.000Z,Fri Oct 21 11:12:56 +0000 2022,4037,465,en,<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>,Reply,https://www.fcbarcelona.com/en/football/first-team/news/2865681/gavi-is-the-golden-boy ,0,0,,,,,
1583412301650341888,???????????? ???????? https://t.co/SJjQ0uleCY,FC Barcelona,FCBarcelona,2022-10-21T10:58:05.000Z,Fri Oct 21 10:58:05 +0000 2022,41305,3429,da,<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FflpGDwWQAUGlR_.jpg,,,
1583392438688698368,RT @DeJongFrenkie21 : Thanks to our fans for the great atmosphere ??? we needed this win ???? https://t.co/nwIOp3FNxP,FC Barcelona,FCBarcelona,2022-10-21T09:39:10.000Z,Fri Oct 21 09:39:10 +0000 2022,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,0,0,photo,https://pbs.twimg.com/media/Ffk_91oXwAAXSDv.jpg,https://pbs.twimg.com/media/Ffk_91mWYAEaVpW.jpg,https://pbs.twimg.com/media/Ffk_91jXEAAEOg9.jpg,
1583392423413452800,RT @jkeey4 : +3 ?? https://t.co/e5UHYxGdXA,FC Barcelona,FCBarcelona,2022-10-21T09:39:06.000Z,Fri Oct 21 09:39:06 +0000 2022,0,0,und,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,0,0,photo,https://pbs.twimg.com/media/Ffk2qdyX0AA-OKb.jpg,https://pbs.twimg.com/media/Ffk2qdwWQAA3Qoz.jpg,https://pbs.twimg.com/media/Ffk2qdwXwAErWHH.jpg,https://pbs.twimg.com/media/Ffk2qdvWIAEphE1.jpg
1583382875764051968,"A 3-0 win over Villarreal at Spotify Camp Nou!

#LaLigaHighlights https://t.co/hNaWlSLIkW",FC Barcelona,FCBarcelona,2022-10-21T09:01:10.000Z,Fri Oct 21 09:01:10 +0000 2022,5321,511,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,1,0,video,https://video.twimg.com/amplify_video/1583382795820437505/vid/1280x720/oSZMhyJTx3ynm3MG.mp4?tag=14,,,
1583352637470441472,"G??AL OF THE DAY
???? @AthleticClub https://t.co/IDYzuK9giu",FC Barcelona,FCBarcelona,2022-10-21T07:01:00.000Z,Fri Oct 21 07:01:00 +0000 2022,2985,221,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,0,1,video,https://video.twimg.com/amplify_video/1583352596055658497/vid/540x540/HrNeuvXwg7yJm1YN.mp4?tag=14,,,
1583337289312309249,"???????? ????????
?? Sunday, October 23
?? 9pm CEST
?? Athletic Club 
?? La Liga
?? Spotify Camp Nou https://t.co/Nge0cyJw41",FC Barcelona,FCBarcelona,2022-10-21T06:00:01.000Z,Fri Oct 21 06:00:01 +0000 2022,4811,344,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffi-2YiXwAA6XxW.jpg,,,
1583322186370228225,"10 games.
11 goals. https://t.co/Rme7hiPu6J",FC Barcelona,FCBarcelona,2022-10-21T05:00:00.000Z,Fri Oct 21 05:00:00 +0000 2022,35641,1849,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffi9D_JXEAIzmie.jpg,,,
1583307085269303297,W https://t.co/bnzpdEQVAf,FC Barcelona,FCBarcelona,2022-10-21T04:00:00.000Z,Fri Oct 21 04:00:00 +0000 2022,10737,501,und,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffi_PCjWYAI1mCk.jpg,,,
1583276891007381505,Ansu and Pedri are still only nineteen https://t.co/PrC3Ku9vwF,FC Barcelona,FCBarcelona,2022-10-21T02:00:01.000Z,Fri Oct 21 02:00:01 +0000 2022,16179,849,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffi8JqSXkAEbM0k.jpg,,,
1583246687631335424,Bellerín is Back! https://t.co/h1oRfuIpfp,FC Barcelona,FCBarcelona,2022-10-21T00:00:00.000Z,Fri Oct 21 00:00:00 +0000 2022,15290,510,hu,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffi5_lsWYAEMY2c.jpg,,,
1583237779479474176,RT @FerranTorres20 : Victorias como esta nos vienen muy bien a todos. Estoy seguro de que juntos podemos hacer grandes cosas @FCBarcelona_es ???? #BarcaVillarreal https://t.co/iCnAghH9SC,FC Barcelona,FCBarcelona,2022-10-20T23:24:36.000Z,Thu Oct 20 23:24:36 +0000 2022,0,0,es,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,1,1,photo,https://pbs.twimg.com/media/FfjB6HoWIAAuZte.jpg,,,
1583237765465985025,"RT @JordiAlba : Muy contento por el gran partido de hoy. Veníamos de una semana complicada para el equipo y hoy necesitábamos este importante triunfo. Trabajamos, luchamos y lo conseguimos juntos. #forçabarça ?????????? https://t.co/EHMtK4Ea7e",FC Barcelona,FCBarcelona,2022-10-20T23:24:33.000Z,Thu Oct 20 23:24:33 +0000 2022,0,0,es,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,1,0,photo,https://pbs.twimg.com/media/Ffi2oj7WAAMa1cj.jpg,https://pbs.twimg.com/media/Ffi2oj6XoAA0-Wo.jpg,https://pbs.twimg.com/media/Ffi2oj6XkAEx5AV.jpg,https://pbs.twimg.com/media/Ffi2oj7WQAAyp49.jpg
1583231835634819072,"?3-0 against Villarreal is good because they are one of the better teams in the league?

      — Frenkie de Jong on #BarçaVillarreal https://t.co/ib4rWKF2Lh",FC Barcelona,FCBarcelona,2022-10-20T23:00:59.000Z,Thu Oct 20 23:00:59 +0000 2022,4128,270,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,1,0,video,https://video.twimg.com/amplify_video/1583231799135768582/vid/480x270/FVPqsvSvmFUuwaNC.mp4?tag=14,,,
1583224029099724800,Who scored this? (Answer below) https://t.co/f3URnlLBgY,FC Barcelona,FCBarcelona,2022-10-20T22:29:58.000Z,Thu Oct 20 22:29:58 +0000 2022,4651,218,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffi9lFLXwAAqPc3.jpg,,,
1583221223416528897,are you not entertained! https://t.co/1jIhOPOpzG,FC Barcelona,FCBarcelona,2022-10-20T22:18:49.000Z,Thu Oct 20 22:18:49 +0000 2022,12829,601,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffi6rPkXgAAUunL.jpg,,,
1583218620158644226,"Nice shirt, nice performance! ????",FC Barcelona,FCBarcelona,2022-10-20T22:08:28.000Z,Thu Oct 20 22:08:28 +0000 2022,5572,313,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,0,0,,,,,
1583215708611043328,"Frenkie de Jong vs Villarreal:

2 successful dribbles**
4 tackles won**
9 recoveries*
75/79 passing
94.9% passing precision

** game high
* team high https://t.co/abmqQl1W5o",FC Barcelona,FCBarcelona,2022-10-20T21:56:54.000Z,Thu Oct 20 21:56:54 +0000 2022,11605,917,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Ffi0hsLXgAMAOeA.jpg,,,
1583211644729331712,Two goals in five minutes! https://t.co/rnV8IeGDz7,FC Barcelona,FCBarcelona,2022-10-20T21:40:45.000Z,Thu Oct 20 21:40:45 +0000 2022,11729,728,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FfiyYLXWYAA-k9C.jpg,,,
1583211023187685376,"MATCH REPORT | #BarçaVillarreal
https://t.co/mDtQVQKsIP",FC Barcelona,FCBarcelona,2022-10-20T21:38:17.000Z,Thu Oct 20 21:38:17 +0000 2022,2068,161,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,https://www.fcbarcelona.com/en/football/first-team/news/2864064/fc-barcelona-3-0-villarreal-back-in-stride ,1,0,,,,,
1583208304414982144,"?The three points were very important?

      — @ANSUFATI on #BarçaVillarreal https://t.co/e2cKMOj3Mu",FC Barcelona,FCBarcelona,2022-10-20T21:27:29.000Z,Thu Oct 20 21:27:29 +0000 2022,2257,170,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,1,1,video,https://video.twimg.com/amplify_video/1583208270914789393/vid/480x270/AxfBwC7_vVPY8lHV.mp4?tag=14,,,
1583207404052717569,"?Good feelings today?

      — Xavi on #BarçaVillarreal https://t.co/sWm6TWZ89m",FC Barcelona,FCBarcelona,2022-10-20T21:23:54.000Z,Thu Oct 20 21:23:54 +0000 2022,2352,172,en,<a href="http://grabyo.com" rel="nofollow">Grabyo</a>,Tweet,,1,0,video,https://video.twimg.com/amplify_video/1583207369487556621/pl/PUN6EJ-UAaL5Nhz8.m3u8?tag=14&container=fmp4,,,
1583203938765262848,YEAAAAHHHH!!!!! https://t.co/zWDjK4rZsN,FC Barcelona,FCBarcelona,2022-10-20T21:10:08.000Z,Thu Oct 20 21:10:08 +0000 2022,11767,614,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FfirabmWIBENHRp.jpg,,,
1583201628349689856,Fired Up! https://t.co/mPl9hboXbZ,FC Barcelona,FCBarcelona,2022-10-20T21:00:57.000Z,Thu Oct 20 21:00:57 +0000 2022,35252,1754,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FfioJw4WIBQc3E0.jpg,,,
1583200007465078784,FULL TIME! #BarçaVillarreal https://t.co/HKvJMvtVNT,FC Barcelona,FCBarcelona,2022-10-20T20:54:30.000Z,Thu Oct 20 20:54:30 +0000 2022,20076,2404,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,1,0,photo,https://pbs.twimg.com/media/Ffin3H4WIA4bl9v.jpg,,,
1583195826444070912,"?? Substitution

??? @3gerardpique 
??? @jkeey4 

#BarçaVillarreal",FC Barcelona,FCBarcelona,2022-10-20T20:37:54.000Z,Thu Oct 20 20:37:54 +0000 2022,1515,67,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,1,2,,,,,
1583195266902999041,"?? Substitutions

??? @dembouz 
??? @lewy_official 
 
??? Raphinha
??? @ANSUFATI 

#BarçaVillarreal",FC Barcelona,FCBarcelona,2022-10-20T20:35:40.000Z,Thu Oct 20 20:35:40 +0000 2022,1353,80,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,1,3,,,,,
1583194365840994304,"?? Substitutions

??? @5sergiob 
??? @DeJongFrenkie21 

??? @HectorBellerin 
??? @SergiRoberto10 

#BarçaVillarreal",FC Barcelona,FCBarcelona,2022-10-20T20:32:05.000Z,Thu Oct 20 20:32:05 +0000 2022,1131,91,ca,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,1,4,,,,,
1583191104656388096,Blaugrana Trifecta https://t.co/ZObSisKiOb,FC Barcelona,FCBarcelona,2022-10-20T20:19:08.000Z,Thu Oct 20 20:19:08 +0000 2022,10205,826,es,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FfiftGNWYAAH-4h.jpg,,,
